id,pre_tax_income,hours_worked
13345,26402.80238143672,40
13346,21862.70101462358,40
13347,16469.71397881332,40
13348,8252.906153809974,40
13349,16520.308079795326,40
13350,13545.026096327403,40
13351,27806.73048461028,40
13352,34705.16139851688,40
13353,35217.046978922546,40
13354,32159.924255924823,40
13355,20603.93039132252,40
13356,16966.94328313148,40
13357,15160.499742023487,40
13358,10365.627275915303,40
13359,36167.88503221922,40
13360,20183.979628584064,40
13361,11811.511115285208,40
13362,14570.50140539094,40
13363,14278.54402674108,40
13364,22505.437879105688,40
13365,37561.464576079,40
13366,18508.86758607877,40
13367,7141.8936882201615,40
13368,20038.48257297627,40
13369,20371.722167476928,40
13370,19683.576454999587,40
13371,16095.08808864669,40
13372,24556.1973773915,40
13373,22767.07193250656,40
13374,21754.694296143072,40
13375,27073.771062567437,40
13376,17766.742476133448,40
13377,17269.67176965374,40
13378,43917.214181674986,40
13379,29134.48213815108,40
13380,33305.340233099145,40
13381,40662.12273041633,40
13382,28651.815555580215,40
13383,35038.20580583889,40
13384,9999.870470725766,40
13385,24393.62083712103,40
13386,20103.33034428779,40
13387,50962.33173853288,40
13388,35025.188949752555,40
13389,16071.091927256224,40
13390,26539.701994055962,40
13391,23952.803844170394,40
13392,27644.0478618908,40
13393,13234.452752686484,40
13394,26370.684396657965,40
13395,19651.802145983453,40
13396,25367.519682005575,40
13397,15333.686473815344,40
13398,16439.93005931753,40
13399,39613.3321162104,40
13400,13019.795653580624,40
13401,13509.153875266416,40
13402,21465.65234700826,40
13403,14973.762957712099,40
13404,14150.223300042542,40
13405,23214.630539700105,40
13406,10378.245044290094,40
13407,13306.645918740423,40
13408,61515.70527152195,40
13409,27715.234681375656,40
13410,15164.589090820024,40
13411,27149.327062222943,40
13412,29250.88879912777,40
13413,36214.22259599342,40
13414,20669.65548762668,40
13415,35891.251407232005,40
13416,7948.803852783211,40
13417,12988.84166966401,40
13418,23907.21800420221,40
13419,25973.10260688994,40
13420,13962.198591808847,40
13421,25077.09091091797,40
13422,16124.253977885273,40
13423,19178.02656486217,40
13424,36768.1367655965,40
13425,34699.090264999984,40
13426,13379.377879735275,40
13427,12982.716722205801,40
13428,17933.27674912153,40
13429,21733.863419425117,40
13430,15851.996851829634,40
13431,37061.02737527168,40
13432,26204.722480509496,40
13433,26985.16514558779,40
13434,11692.823839116478,40
13435,39483.78493732261,40
13436,5377.159764173711,40
13437,33423.94124494921,40
13438,35142.12628362059,40
13439,17743.941387599145,40
13440,41624.95343584382,40
13441,21342.40512508019,40
13442,22724.884844036787,40
13443,26101.926261292083,40
13444,108367.92787579284,40
13445,43140.476013629224,40
13446,31274.72681473577,40
13447,13955.064342871241,40
13448,23666.00508334473,40
13449,14668.211571079668,40
13450,33224.918268592686,40
13451,23629.08122879349,40
13452,12553.303790981328,40
13453,22938.277294221447,40
13454,14404.432708033199,40
13455,23756.420521340395,40
13456,14335.028146798733,40
13457,22331.283383204565,40
13458,32055.84865281191,40
13459,21449.873009539457,40
13460,18116.091698672266,40
13461,24382.918643379006,40
13462,31213.042347131443,40
13463,12662.604041886307,40
13464,25092.59539345145,40
13465,42564.26836461341,40
13466,29343.56297080152,40
13467,22671.7984786279,40
13468,30329.27671900889,40
13469,27618.696396816737,40
13470,32106.075354172233,40
13471,8006.701796335317,40
13472,10130.155354117967,40
13473,36403.295117787624,40
13474,10377.138163556165,40
13475,26923.891139191648,40
13476,18471.331712668652,40
13477,13385.206414990027,40
13478,26234.349444418618,40
13479,24355.59197051174,40
13480,63270.301413130226,40
13481,16116.427908378668,40
13482,45254.39448189242,40
13483,26270.750663170104,40
13484,15827.260164708146,40
13485,32847.24744451372,40
13486,29227.614757503037,40
13487,22424.77486538811,40
13488,25163.446335945766,40
13489,16342.20794563444,40
13490,14575.632949938517,40
13491,32199.979243203816,40
13492,19693.23171335968,40
13493,21161.917498227733,40
13494,25334.206521799933,40
13495,25150.779583212334,40
13496,10778.802624642207,40
13497,41903.55902473556,40
13498,23402.334842223445,40
13499,19903.94771325626,40
13500,27321.33021313508,40
13501,24791.871015985023,40
13502,32322.90350420136,40
13503,28824.812376904534,40
13504,31537.201074762568,40
13505,43282.20903915563,40
13506,34262.68960489777,40
13507,20328.048072437345,40
13508,12563.479374998566,40
13509,50711.04249235159,40
13510,19557.973097094204,40
13511,17386.44734198411,40
13512,9243.136833026134,40
13513,26088.152228800005,40
13514,23728.764946083087,40
13515,10326.229925774476,40
13516,27629.4364407578,40
13517,17169.743924370305,40
13518,84555.00122271276,40
13519,16569.507771168912,40
13520,17719.186843286912,40
13521,14222.946469032442,40
13522,41728.442954862956,40
13523,18280.90045402032,40
13524,15329.631337116798,40
13525,31365.928556673607,40
13526,11045.998694719381,40
13527,30108.273290654626,40
13528,53674.851618536406,40
13529,29240.321716443832,40
13530,30301.398881255376,40
13531,34031.10058062444,40
13532,51784.906958739455,40
13533,40333.87558229598,40
13534,27442.13434690411,40
13535,34611.65314074257,40
13536,14143.812627045561,40
13537,32472.43307724114,40
13538,13322.665203184237,40
13539,18333.56461231642,40
13540,4716.012501053168,40
13541,26922.424145443376,40
13542,15963.561447441127,40
13543,38390.780077653035,40
13544,26771.583995323967,40
13545,38640.18002512058,40
13546,12812.82277378487,40
13547,37019.2385972153,40
13548,63128.53545275436,40
13549,32275.998418396935,40
13550,32701.443653834736,40
13551,23975.765736466903,40
13552,16943.94140565047,40
13553,32228.1697599439,40
13554,10372.968770752334,40
13555,17874.357762383603,40
13556,9085.832387670602,40
13557,15493.437270472738,40
13558,30364.29060946921,40
13559,28358.914044475943,40
13560,22594.388269496714,40
13561,23985.3977488277,40
13562,8578.957581195884,40
13563,18282.852171317576,40
13564,15667.193150059627,40
13565,15842.795838399728,40
13566,29726.355263435722,40
13567,14324.782192385966,40
13568,16279.461716881648,40
13569,7757.887735921752,40
13570,19014.14414364473,40
13571,12785.6819498598,40
13572,22916.248154499153,40
13573,13690.343053058627,40
13574,23208.436244257937,40
13575,20489.280370968965,40
13576,50818.761513752026,40
13577,28243.22797748554,40
13578,8779.555542097416,40
13579,11702.474310400858,40
13580,22642.95408284227,40
13581,13836.648311298597,40
13582,4993.117708274097,40
13583,43250.89288630022,40
13584,31574.717759725383,40
13585,28580.742668437928,40
13586,16257.969157920836,40
13587,27278.070650606413,40
13588,15487.98495145144,40
13589,24402.201926740407,40
13590,13900.893353392092,40
13591,47011.344564452695,40
13592,10045.516283174631,40
13593,40787.9475985194,40
13594,22459.251773649932,40
13595,17244.809908689484,40
13596,23944.68029019827,40
13597,31782.59219369136,40
13598,43624.46380154798,40
13599,25759.828216109512,40
13600,14110.182196861751,40
13601,22647.733549911936,40
13602,54633.17720609737,40
13603,43210.51047862402,40
13604,34696.0712499391,40
13605,32788.84057339441,40
13606,31248.44973028978,40
13607,39315.6295494251,40
13608,17530.29151271646,40
13609,11186.432814075675,40
13610,22799.679329967814,40
13611,14635.556250116198,40
13612,12997.205116760999,40
13613,15365.2033900245,40
13614,76317.45523938784,40
13615,23577.83411015755,40
13616,26395.634567784477,40
13617,11953.968526518296,40
13618,8761.509799350808,40
13619,14624.795344162343,40
13620,45211.09465204585,40
13621,26033.455322658494,40
13622,29711.74038153216,40
13623,31865.62175125001,40
13624,16388.33876696341,40
13625,44089.75810681753,40
13626,16052.11989286947,40
13627,44494.29152689767,40
13628,27478.27792993859,40
13629,9004.479213287294,40
13630,15153.628037639386,40
13631,9022.9872015102,40
13632,39404.72714533128,40
13633,21755.72650826024,40
13634,7228.803280079048,40
13635,26578.913128613098,40
13636,16838.410059261838,40
13637,10489.154236862454,40
13638,50969.51146255006,40
13639,23240.295663076668,40
13640,19020.72206509586,40
13641,18038.93235025666,40
13642,10335.711003265558,40
13643,11472.699668427187,40
13644,41875.59141778992,40
13645,17379.70743254373,40
13646,22270.848285288568,40
13647,7925.453030943514,40
13648,11395.273943906814,40
13649,29878.853248241692,40
13650,26605.038125695934,40
13651,52927.99052476653,40
13652,43108.616108201684,40
13653,19626.667628823612,40
13654,27902.645451277946,40
13655,18801.619308666257,40
13656,61537.67755150453,40
13657,39124.62519148437,40
13658,23976.81367370917,40
13659,24347.81502467018,40
13660,45361.77838401508,40
13661,29430.561598312663,40
13662,48017.173566430014,40
13663,7355.297176210103,40
13664,27739.540542872244,40
13665,17022.351739814607,40
13666,53007.516000702744,40
13667,47724.460471970786,40
13668,22391.07911110998,40
13669,47468.209363794944,40
13670,53720.892262179645,40
13671,22861.35789265034,40
13672,75808.58973224007,40
13673,21683.98879555289,40
13674,19786.190519299733,40
13675,33959.92032541295,40
13676,18455.258721807848,40
13677,22986.672901294707,40
13678,44565.585385647966,40
13679,22239.147729359735,40
13680,9437.921959633768,40
13681,26467.151946910206,40
13682,15550.57991488615,40
13683,33949.709581413816,40
13684,31197.55040057264,40
13685,45967.97209118958,40
13686,34674.719314407754,40
13687,37991.66763224391,40
13688,15763.487388533249,40
13689,32925.18837545323,40
13690,58937.075964149415,40
13691,15610.125382710643,40
13692,54169.275059203515,40
13693,16736.126985462255,40
13694,14386.05160336093,40
13695,25542.530937397165,40
13696,31506.690782876405,40
13697,34747.92239412312,40
13698,13617.605949404133,40
13699,27371.84060112095,40
13700,15634.303388186307,40
13701,10462.355170361965,40
13702,13844.341085452319,40
13703,15131.740204995278,40
13704,28589.57958313559,40
13705,39187.25445812733,40
13706,10544.890249787517,40
13707,26264.684919489748,40
13708,12230.044987322353,40
13709,30168.170919363936,40
13710,16133.202741974283,40
13711,13021.218406445367,40
13712,32854.11418666204,40
13713,16424.652679384468,40
13714,18807.632008223285,40
13715,7259.058790421537,40
13716,35357.84890306393,40
13717,33204.95067765306,40
13718,22086.65639537249,40
13719,10262.066680847644,40
13720,40323.29373106508,40
13721,15785.835140579004,40
13722,17559.023827410154,40
13723,69984.00732755415,40
13724,15493.591688179507,40
13725,31923.732612634492,40
13726,29174.377817274562,40
13727,26771.310689294885,40
13728,25361.822504217987,40
13729,26587.442077495605,40
13730,25234.573448726314,40
13731,21462.034599452432,40
13732,46893.83810224702,40
13733,11426.262576107098,40
13734,36707.2312716383,40
13735,33228.763468085424,40
13736,31232.033463603104,40
13737,38502.93356320913,40
13738,21029.895558319626,40
13739,8651.716002878899,40
13740,21244.507495489994,40
13741,13418.677935610243,40
13742,15276.491081272949,40
13743,11834.688046952506,40
13744,17349.649280288228,40
13745,16345.177080236894,40
13746,6709.066402478721,40
13747,31260.511157248166,40
13748,66846.94813134157,40
13749,29825.487636235317,40
13750,19901.25395881021,40
13751,21431.708332556045,40
13752,17845.507341795852,40
13753,23040.775933994486,40
13754,21622.63481200955,40
13755,14464.83462825059,40
13756,51095.11600763021,40
13757,10471.608088077714,40
13758,31544.854729054867,40
13759,20939.67966058612,40
13760,56977.73790932918,40
13761,26119.365715726803,40
13762,18398.919727440792,40
13763,19460.58468531542,40
13764,22470.381590589055,40
13765,12439.157668954389,40
13766,15011.400690681361,40
13767,9022.962675621753,40
13768,13884.266212025572,40
13769,23085.344105015294,40
13770,25593.34215677939,40
13771,8187.264797449414,40
13772,20565.99265153842,40
13773,29193.605525178682,40
13774,20303.405372722365,40
13775,16044.247885263156,40
13776,17924.42214330922,40
13777,16808.135808962637,40
13778,16020.664840969717,40
13779,24026.478274511697,40
13780,69831.754013899,40
13781,15186.316050892232,40
13782,18787.155245174563,40
13783,21464.400054201564,40
13784,15620.23991609497,40
13785,38143.77690923915,40
13786,6731.527147706146,40
13787,16889.888610966216,40
13788,33161.89875984039,40
13789,19014.41863369235,40
13790,14611.738924755626,40
13791,27457.053642341143,40
13792,34654.110186996404,40
13793,24472.80359479525,40
13794,14755.775140592166,40
13795,27669.93322669546,40
13796,18015.27611226355,40
13797,31971.285184441414,40
13798,46241.33816251582,40
13799,5986.197144632474,40
13800,23284.280066437273,40
13801,9247.726638838736,40
13802,74674.52578393518,40
13803,17429.818634609623,40
13804,31990.25553615286,40
13805,21640.92701777508,40
13806,14742.027536478327,40
13807,13890.681191510537,40
13808,48671.04562402442,40
13809,35524.18567415831,40
13810,58208.81272736102,40
13811,22645.731707743656,40
13812,25436.992995945595,40
13813,19271.916607878466,40
13814,19081.201189448464,40
13815,13082.837474177015,40
13816,22971.39661338084,40
13817,14844.38120440219,40
13818,27472.875764859487,40
13819,23980.71175875099,40
13820,25433.97154591076,40
13821,50897.290528017686,40
13822,21614.961698588384,40
13823,32156.294678254504,40
13824,61436.21321445469,40
13825,42332.421393193574,40
13826,39205.991136977114,40
13827,18895.06190874059,40
13828,24706.497081990994,40
13829,11394.224167130893,40
13830,28267.194335926175,40
13831,25266.383829255825,40
13832,22285.52319548639,40
13833,36812.67131574175,40
13834,12041.479444784643,40
13835,49882.79464450101,40
13836,34574.86818089186,40
13837,21262.133724058513,40
13838,20447.89467086562,40
13839,28009.684591533547,40
13840,47118.71824536,40
13841,23174.40832456436,40
13842,23671.224918252617,40
13843,22226.915398157034,40
13844,53691.6114186145,40
13845,18316.516056073313,40
13846,21703.877293564114,40
13847,45785.275699267084,40
13848,23706.520522315153,40
13849,38891.43906835437,40
13850,13965.705154911078,40
13851,19877.699201577485,40
13852,46268.51648353618,40
13853,15706.503513899414,40
13854,20421.641597038113,40
13855,25042.824426682742,40
13856,13432.369952544657,40
13857,17909.649784734345,40
13858,23302.55618187112,40
13859,22546.629526397868,40
13860,41780.12430855362,40
13861,47606.6909927815,40
13862,14356.49258767599,40
13863,23286.620789441,40
13864,30857.16188370602,40
13865,47012.73177788515,40
13866,31547.35876630709,40
13867,25475.09789310407,40
13868,30738.501427675754,40
13869,30849.76516559111,40
13870,13851.417512590766,40
13871,24255.51749986352,40
13872,45687.521957518846,40
13873,19857.19354446069,40
13874,23499.23910914302,40
13875,19511.157789355133,40
13876,6926.225287288007,40
13877,22254.401508057774,40
13878,25614.041221678657,40
13879,17047.405559920015,40
13880,12365.696732998937,40
13881,14181.545279119968,40
13882,32276.471526736048,40
13883,59057.237900770866,40
13884,43967.968996885655,40
13885,11246.665881119356,40
13886,33769.51175334866,40
13887,15810.330146156979,40
13888,16462.930050468225,40
13889,17483.48851360646,40
13890,31352.004234032942,40
13891,35583.12146374329,40
13892,20972.859254444633,40
13893,21151.46881320638,40
13894,27781.673942931102,40
13895,29260.602621406586,40
13896,39660.57314291657,40
13897,11589.027360629987,40
13898,22248.139584127675,40
13899,12912.97387971022,40
13900,21472.511484095558,40
13901,19671.228327104956,40
13902,21517.573945554162,40
13903,14766.679788031497,40
13904,10470.898359635805,40
13905,7729.359171386454,40
13906,20628.108662334358,40
13907,17756.367217934472,40
13908,15709.661238686163,40
13909,42670.97524397029,40
13910,14332.44183625039,40
13911,44730.7758325876,40
13912,49608.71843346285,40
13913,8304.474680168321,40
13914,23067.747978036827,40
13915,18036.481838916174,40
13916,5136.350196085227,40
13917,10696.580323842709,40
13918,32450.40015711117,40
13919,60451.678738711744,40
13920,34590.66307653816,40
13921,25895.286332917105,40
13922,21792.775814135362,40
13923,51089.3560145685,40
13924,64480.59475325798,40
13925,16425.309070245563,40
13926,8103.138379225175,40
13927,7714.880445946801,40
13928,42656.736807779576,40
13929,21514.248802691745,40
13930,24139.8904185977,40
13931,8997.252244368365,40
13932,15114.435259618662,40
13933,19001.24140367266,40
13934,24438.601544021873,40
13935,18046.444803085356,40
13936,13112.705187903772,40
13937,14879.154770244158,40
13938,40302.21233078779,40
13939,24894.254423975286,40
13940,29913.89608667735,40
13941,14052.605389720133,40
13942,5029.562379893706,40
13943,16957.20076614415,40
13944,14281.420743513203,40
13945,26225.988728662178,40
13946,113875.59468853548,40
13947,31181.58604837148,40
13948,86506.95373524881,40
13949,29271.945582544362,40
13950,16075.584049243042,40
13951,26211.618327253207,40
13952,53654.42908044401,40
13953,54983.10846141706,40
13954,16520.0705224362,40
13955,24999.01861924546,40
13956,10779.12379087301,40
13957,33267.43642346692,40
13958,47890.73541364755,40
13959,22469.17675649401,40
13960,15776.992278146176,40
13961,26372.193977469622,40
13962,27139.065919499037,40
13963,22938.498058208992,40
13964,24085.314145200235,40
13965,20193.02596996124,40
13966,36242.12749382141,40
13967,31828.383150479975,40
13968,13473.073625728073,40
13969,13289.170021738952,40
13970,19395.81871150683,40
13971,31838.08717694134,40
13972,23718.92915710885,40
13973,15969.322147448205,40
13974,25103.4181811274,40
13975,18668.53453165445,40
13976,34208.97207816709,40
13977,26017.618380453947,40
13978,18814.081911480887,40
13979,24729.679142888588,40
13980,42511.25016986052,40
13981,16567.280279369174,40
13982,26938.95046119225,40
13983,21263.97977399,40
13984,27268.619248269646,40
13985,15878.440571661562,40
13986,23275.759113340067,40
13987,38327.067209225424,40
13988,13787.208339761843,40
13989,11330.998152558694,40
13990,11548.054009818507,40
13991,12267.0089042156,40
13992,29663.174627910194,40
13993,10906.019429942535,40
13994,18978.31570344988,40
13995,30005.760283275446,40
13996,27128.2128598413,40
13997,18164.42899880181,40
13998,24232.787871955104,40
13999,23238.662667183773,40
14000,19690.262874925727,40
14001,19822.69238872583,40
14002,67353.74042247923,40
14003,33012.95872376774,40
14004,76139.7280908086,40
14005,17180.296151418337,40
14006,21110.307378901074,40
14007,11315.59472404105,40
14008,14694.324340935249,40
14009,57008.55220984747,40
14010,16966.275440350168,40
14011,57505.774628939034,40
14012,11829.11175044312,40
14013,13007.293049705542,40
14014,18571.517883609737,40
14015,21335.44470152441,40
14016,34945.45325055639,40
14017,27594.87120669603,40
14018,17887.23074977587,40
14019,20606.09318540436,40
14020,18778.512445263907,40
14021,13942.167113867752,40
14022,14129.47799121391,40
14023,36825.35736574378,40
14024,8830.063950962864,40
14025,49448.121512844584,40
14026,18555.154261422405,40
14027,14969.135049260902,40
14028,31884.639274257996,40
14029,46286.623640193786,40
14030,38515.50709240258,40
14031,28308.74438235561,40
14032,37927.500881384665,40
14033,9337.102062783268,40
14034,16968.00395373801,40
14035,13966.473268017262,40
14036,40632.331279186714,40
14037,18183.33856913307,40
14038,33614.17992124902,40
14039,28794.17737613633,40
14040,14311.898481474154,40
14041,16424.36028595782,40
14042,42062.37208898501,40
14043,14946.892170817417,40
14044,23445.49876424891,40
14045,14894.232803472201,40
14046,18826.55978879398,40
14047,21523.89576825276,40
14048,14891.811019614062,40
14049,13626.56564981644,40
14050,25416.063347917934,40
14051,14438.178987628251,40
14052,14686.312582193454,40
14053,13773.110118766193,40
14054,21184.943092371854,40
14055,35307.50466965378,40
14056,46782.49241207515,40
14057,15321.938312623624,40
14058,64547.41807686556,40
14059,13328.335939672137,40
14060,37864.688755372,40
14061,15354.314262814578,40
14062,14250.373060880042,40
14063,15178.297972016679,40
14064,21456.354985032365,40
14065,29436.36475758014,40
14066,30789.65447760145,40
14067,13739.188354766671,40
14068,13428.980254861493,40
14069,13928.33666987711,40
14070,20833.609413305534,40
14071,19829.424470180023,40
14072,13696.728243673107,40
14073,25205.105370098052,40
14074,68274.00714027244,40
14075,17113.831395489662,40
14076,17734.09061136463,40
14077,29138.94239492728,40
14078,16657.1003862864,40
14079,30775.74752787169,40
14080,15378.545175423702,40
14081,55053.44963124088,40
14082,26170.483907975977,40
14083,16155.058920672638,40
14084,16410.130725554627,40
14085,17036.27415578857,40
14086,43755.59779165389,40
14087,11679.897681512355,40
14088,15772.594138845956,40
14089,16633.42861708718,40
14090,21854.366417962574,40
14091,19234.198657551806,40
14092,10450.301245570392,40
14093,18035.343838111155,40
14094,20956.930003476453,40
14095,16089.965285438964,40
14096,31051.045072473542,40
14097,34881.23255380117,40
14098,21179.873576531725,40
14099,24717.59935599934,40
14100,7476.1407949641025,40
14101,17844.464265359587,40
14102,36403.15937515276,40
14103,17823.653606106014,40
14104,15235.281398902216,40
14105,68792.11866112454,40
14106,54695.60266258495,40
14107,27827.706950372343,40
14108,38927.46438230531,40
14109,7237.508461653604,40
14110,14856.968295913322,40
14111,17413.8485689474,40
14112,19575.02798654477,40
14113,17240.697290992553,40
14114,6154.79575355016,40
14115,26715.850217399744,40
14116,28906.65325787712,40
14117,49067.36337834862,40
14118,14851.339877661081,40
14119,14255.790030616956,40
14120,5767.57940154521,40
14121,19019.434079829774,40
14122,34563.58293842262,40
14123,16221.877431465322,40
14124,64326.20752807381,40
14125,19374.29724049186,40
14126,23706.300653366052,40
14127,11141.68166789663,40
14128,25428.100810302738,40
14129,8187.305325098747,40
14130,31158.706186443404,40
14131,31641.1601409796,40
14132,43462.14951338678,40
14133,13227.002203487542,40
14134,23867.69283291136,40
14135,29199.541313559504,40
14136,27477.99603441,40
14137,14290.50146645732,40
14138,6660.894442695477,40
14139,26199.095033387443,40
14140,20409.385771132514,40
14141,16591.813723490784,40
14142,32272.56223682973,40
14143,21537.270628711525,40
14144,11388.991086308668,40
14145,8385.622032387824,40
14146,12525.456437857989,40
14147,72875.38068036178,40
14148,31615.044781846864,40
14149,24204.79833963495,40
14150,20113.963139171105,40
14151,19463.6427525153,40
14152,39481.91475268703,40
14153,17235.080144613636,40
14154,29391.48264325502,40
14155,18504.810880494584,40
14156,58109.14409530275,40
14157,31924.98636446548,40
14158,41059.53671314421,40
14159,16445.30183483806,40
14160,37386.61592115794,40
14161,18839.505252502422,40
14162,23272.260922271864,40
14163,49887.40451305866,40
14164,13077.029171096361,40
14165,24382.5713141995,40
14166,27419.305628634793,40
14167,28566.848764967905,40
14168,17581.592507449204,40
14169,62513.13979851257,40
14170,11527.999073731131,40
14171,45681.22652384217,40
14172,40438.30679895521,40
14173,56979.361072593965,40
14174,9955.55982668183,40
14175,14265.28519454447,40
14176,46442.55862511355,40
14177,8616.897867139507,40
14178,9865.218324958536,40
14179,17254.807972108687,40
14180,24245.756571493654,40
14181,48830.6045078465,40
14182,20077.74049921607,40
14183,16250.523879354445,40
14184,25737.25851935227,40
14185,27855.84901083958,40
14186,27463.686251617233,40
14187,20150.953694855754,40
14188,8287.113053615281,40
14189,13921.532280421961,40
14190,44807.71182921062,40
14191,24186.12665378115,40
14192,18746.061208415133,40
14193,38525.832688297654,40
14194,12518.23529468127,40
14195,19679.36557695925,40
14196,23597.102371031568,40
14197,17664.482220990973,40
14198,23164.6204121552,40
14199,20053.380746157276,40
14200,10941.612676285547,40
14201,24118.608077337783,40
14202,11336.967261353057,40
14203,23928.070880549647,40
14204,43785.934387068504,40
14205,19139.095395212837,40
14206,12261.976784277726,40
14207,20671.394046724683,40
14208,14530.63482079715,40
14209,29651.099943186542,40
14210,20455.470386033106,40
14211,51786.33683715499,40
14212,39398.963894197695,40
14213,20403.45947901068,40
14214,31501.943898921443,40
14215,18094.834601974104,40
14216,22403.6336808559,40
14217,18384.86226174089,40
14218,32313.099359589498,40
14219,45093.533703770234,40
14220,32837.423475637486,40
14221,34925.35332116142,40
14222,34944.512265787125,40
14223,29016.73353968915,40
14224,12460.9735135745,40
14225,51559.190651250596,40
14226,54295.97692233814,40
14227,19595.597415776167,40
14228,18299.90307544852,40
14229,29917.708047318065,40
14230,29010.305780829054,40
14231,19910.98693459438,40
14232,11789.766308891722,40
14233,25664.156158437803,40
14234,29019.354098879245,40
14235,31663.205439159487,40
14236,26229.667230394392,40
14237,19234.14618946923,40
14238,36206.75634462326,40
14239,22763.741153392264,40
14240,17457.74192941255,40
14241,20124.098554833297,40
14242,9200.52184547306,40
14243,20108.121917149492,40
14244,31076.844155796796,40
14245,26105.24448034244,40
14246,47114.31145934154,40
14247,19312.590949575562,40
14248,28103.701750158853,40
14249,32740.564351700752,40
14250,71070.56275742677,40
14251,23679.92082749397,40
14252,13067.799248926935,40
14253,33656.597446666325,40
14254,55986.37732015863,40
14255,18745.81197069454,40
14256,33541.56749250559,40
14257,40715.495655751074,40
14258,36626.70037947691,40
14259,23453.59955488346,40
14260,15533.637625736259,40
14261,21149.26064104576,40
14262,27703.11738834975,40
14263,34686.68802913956,40
14264,26029.154715788878,40
14265,18215.82529092926,40
14266,29076.6239041018,40
14267,33861.79050265868,40
14268,26630.302236217467,40
14269,14500.036457717315,40
14270,20116.526751388075,40
14271,35380.29791827744,40
14272,11031.290402160108,40
14273,7734.228285041028,40
14274,46818.86153999066,40
14275,28444.4296927458,40
14276,29832.83767646312,40
14277,12856.329191982433,40
14278,31849.088170897325,40
14279,25276.347190761262,40
14280,9974.98971894972,40
14281,44897.69369918952,40
14282,23845.282113700854,40
14283,18069.089897989423,40
14284,18233.30465716219,40
14285,8041.645836724219,40
14286,29633.723517462648,40
14287,25107.66868167405,40
14288,19989.450409271907,40
14289,41741.14465566541,40
14290,11026.6515605027,40
14291,16343.961188255478,40
14292,14400.178374707062,40
14293,19160.43031140443,40
14294,22782.204655469774,40
14295,27309.96033055858,40
14296,18518.27337287153,40
14297,14204.614170937179,40
14298,51174.84976862509,40
14299,73557.30901669068,40
14300,23662.4181379111,40
14301,15087.3182130717,40
14302,46061.238668921615,40
14303,10685.270110410773,40
14304,18631.58127069135,40
14305,15551.952529561775,40
14306,12335.446483412734,40
14307,19148.65742008111,40
14308,14298.557834286405,40
14309,22166.27418932447,40
14310,22327.817103618083,40
14311,16144.490714760646,40
14312,18301.591855817125,40
14313,19625.313480430297,40
14314,33021.79346679024,40
14315,20450.96399475804,40
14316,33267.987271814345,40
14317,29522.456551824573,40
14318,29312.383432091392,40
14319,44087.12131771825,40
14320,12585.549379428574,40
14321,17385.7893387207,40
14322,53191.26127822381,40
14323,19367.307627437996,40
14324,5390.74112821445,40
14325,19900.81228907592,40
14326,23563.86715691174,40
14327,5951.767071677656,40
14328,42914.61916503861,40
14329,15415.731116056671,40
14330,25959.20529286235,40
14331,19673.13399427648,40
14332,11565.99134493199,40
14333,12896.94747730528,40
14334,13800.479015158253,40
14335,37904.91077557914,40
14336,20460.079107603433,40
14337,16967.707227823834,40
14338,13803.749590629695,40
14339,40057.65662036544,40
14340,45802.806076063796,40
14341,39829.851560942436,40
14342,28175.79822790916,40
14343,25461.302282362798,40
14344,11992.432334138586,40
14345,19478.964849550437,40
14346,15647.55413305684,40
14347,8841.784002494214,40
14348,37366.1954457245,40
14349,15554.185211119433,40
14350,40053.48455048489,40
14351,34230.52950302856,40
14352,29096.08733613611,40
14353,29924.775726593787,40
14354,16193.141363720562,40
14355,55766.30292076484,40
14356,22506.573824040246,40
14357,25615.831122538944,40
14358,15922.075686492077,40
14359,13827.53771791344,40
14360,27963.2941073051,40
14361,24557.111071718038,40
14362,14843.596172517024,40
14363,10729.869148314327,40
14364,11673.054801169863,40
14365,40057.326057234066,40
14366,16209.829438389706,40
14367,18593.0982155883,40
14368,45486.46687502904,40
14369,12568.195299707957,40
14370,15313.691662887242,40
14371,14997.166852120852,40
14372,49465.67336300631,40
14373,59676.390389045555,40
14374,32073.377790716673,40
14375,32587.77060235838,40
14376,16478.676628552945,40
14377,58317.89333125324,40
14378,25181.07822013369,40
14379,33743.90651259056,40
14380,20894.42238101469,40
14381,19263.81426179282,40
14382,50590.60316348159,40
14383,28849.900985034332,40
14384,45510.016817063224,40
14385,25025.837893296724,40
14386,14412.003745974322,40
14387,16454.076442695336,40
14388,23190.143569333864,40
14389,16102.82323770054,40
14390,12660.843183925619,40
14391,40163.28367719791,40
14392,16773.65809977863,40
14393,23602.22754113343,40
14394,25541.677148263876,40
14395,16414.550356695498,40
14396,45496.911938594756,40
14397,12599.710536697368,40
14398,25104.757068163657,40
14399,24910.853055864096,40
14400,21436.978960597866,40
14401,11516.587810434727,40
14402,34043.989491806286,40
14403,31944.50109106612,40
14404,15712.561008705967,40
14405,31374.276098265946,40
14406,26567.763016989167,40
14407,11610.834238976151,40
14408,14371.976925498178,40
14409,38915.220378265374,40
14410,25711.871558434847,40
14411,16611.46713452581,40
14412,14339.33951854029,40
14413,17022.701268168363,40
14414,17637.105610509647,40
14415,14429.333809947379,40
14416,9219.885924021804,40
14417,38948.93246919296,40
14418,35786.17183955673,40
14419,11653.621558735142,40
14420,23580.034749646944,40
